SV;DATETIME;X;Y;Z
G23;2022-7-1 02:58:30;16412487.7186;-20308259.3104;-4545914.56055
G23;2022-7-1 02:59:00;16409763.8201;-20289331.2954;-4639836.64029
G23;2022-7-1 02:59:30;16406885.7295;-20270097.1544;-4733669.29726
G23;2022-7-1 03:00:00;16403854.832;-20250556.499;-4827410.724
G23;2022-7-1 03:00:30;16400672.5172;-20230708.9509;-4921059.11485
G23;2022-7-1 03:01:00;16397340.1782;-20210554.1428;-5014612.66601
G23;2022-7-1 03:01:30;16393859.2122;-20190091.7176;-5108069.57555
G23;2022-7-1 03:02:00;16390231.02;-20169321.3292;-5201428.04347
G23;2022-7-1 03:02:30;16386457.0058;-20148242.6418;-5294686.27185
G23;2022-7-1 03:03:00;16382538.578;-20126855.3306;-5387842.46433
G23;2022-7-1 03:03:30;16378477.1479;-20105159.0811;-5480894.82702
G23;2022-7-1 03:04:00;16374274.1307;-20083153.5898;-5573841.56793
